won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
,0,NHL,2,ATL,118,23,2,0,0,11,0,0,0,0,0,0,0,0,0,.849,2006-07,73,5.59,0,62
,3,NHL,6,DAL,346,30,4,130,1,19,6,-4.42,0,1,2,1,.167,0,1,.885,2013-14,165,3.29,0,146
,3,NHL,11,DAL,555,32,3,122,0,26,10,-4.72,0,1,6,0,.500,0,5,.899,2015-16,257,2.81,0,231
