average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
9:55,0,0,0,0,0,NHL,21,0,0,7,-7,7,0,0,0,0,0,0,0,2006-07,CHI,0,0,0,0,0.0,99,10,[]
11:56,3,1,0,0,0,NHL,22,1,0,0,1,0,0,0,0,0,0,0,0,2007-08,CHI,0,3,1,0,0,24,2,[]
15:05,209,26,0,1,19,NHL,23,12,9,50,7,126,45.0,5,11,4,0,4,16,2008-09,CHI,10,125,16,12,7.9,1041,69,[]
16:22,201,40,7,1,46,NHL,24,12,5,66,9,116,55.6,14,4,7,0,6,37,2009-10,CHI,22,189,18,20,19.0,1277,78,[]
15:06,220,36,5,0,36,NHL,25,13,12,38,-2,122,48.0,10,13,7,0,6,24,2010-11,CHI,17,262,19,20,13.9,1193,79,[]
17:11,248,33,5,0,60,NHL,26,12,38,61,-15,133,45.8,15,45,3,1,2,39,2011-12,WSH,18,247,15,22,13.5,1408,82,[]
18:32,187,33,5,1,23,NHL,27,5,111,28,-5,111,47.8,11,121,7,0,9,24,2012-13,WSH,19,108,14,22,17.1,871,47,[]
18:51,315,43,3,0,39,NHL,28,9,223,92,-6,161,51.1,13,213,12,0,9,34,2013-14,WSH,25,210,18,22,15.5,1546,82,[]
17:31,269,43,3,2,39,NHL,29,16,251,53,11,145,56.9,11,190,8,0,6,44,2014-15,WSH,21,206,22,41,14.5,1437,82,[]
17:00,244,39,4,0,52,NHL,30,18,65,62,2,142,57.0,11,49,7,0,3,40,2015-16,STL,18,200,21,26,12.7,1394,82,[]
16:13,152,25,2,1,39,NHL,31,5,20,31,-11,86,31.3,7,44,5,1,6,22,2016-17,CGY,13,171,12,30,15.1,1200,74,[]
