league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,29,0,23,0,8,0,,DET,[],0,0,8,0,0,0,1960-61,,0,108,0,0
NHL,30,0,24,0,2,0,,DET,[],0,0,2,0,0,0,1961-62,,0,67,0,0
NHL,64,0,25,0,9,0,,DET,[],0,0,5,0,4,0,1962-63,,0,0,0,0
NHL,39,0,26,0,7,0,,CBH,[],0,0,7,0,0,0,1963-64,,0,99,0,0
NHL,44,1,29,0,17,0,,DET,[],0,3,14,0,3,0,1966-67,,0,100,0,0
NHL,62,0,30,87,19,0,,DET,[],2.3,2,17,16,2,0,1967-68,,0,112,0,17
NHL,57,0,31,64,10,0,,CBH,[],4.7,3,7,-13,3,0,1968-69,,0,67,0,7
NHL,11,0,33,18,2,2,,VAN,[],0.0,0,2,-7,0,0,1970-71,,0,25,0,0
WHA,72,0,37,127,38,0,,TOT,[],12.6,13,22,-11,16,0,1974-75,,3,86,0,0
WHA,30,0,37,46,15,0,,PHR,[],6.5,2,12,-2,3,0,1974-75,,1,44,0,0
WHA,42,0,37,81,23,0,,WNJ,[],16.0,11,10,-9,13,0,1974-75,,2,42,0,0
WHA,26,0,39,28,4,0,,PHR,[],3.6,1,3,-8,1,0,1976-77,,0,23,0,0
