average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
,0,11,0,0,0,NHL,19,5,0,28,-5,40,0,2,0,1,0,3,0,1994-95,OTT,3,0,8,0,7.5,,42,[]
,0,35,1,0,0,NHL,20,12,0,36,-5,161,0,11,0,5,0,7,0,1995-96,OTT,16,0,19,0,9.9,,76,[]
,0,18,0,1,0,NHL,21,12,0,14,-4,82,0,4,0,0,0,1,0,1996-97,OTT,5,0,13,0,6.1,,53,[]
,0,16,0,0,0,NHL,22,6,0,16,-13,93,0,6,0,1,0,3,0,1997-98,OTT,7,0,9,0,7.5,,65,[]
13:44,0,32,6,1,0,NHL,23,15,0,48,15,110,0,15,0,0,1,0,0,1998-99,OTT,16,0,16,0,14.5,1112,81,[]
18:14,0,60,5,0,0,NHL,24,26,0,53,-2,167,0,13,0,10,1,10,0,1999-00,OTT,23,0,37,0,13.8,1458,80,"[{'link': '/awards/voting-2000.html#selke', 'name': 'Selke-30'}]"
18:16,0,59,3,2,0,NHL,25,22,0,52,27,139,0,16,0,5,2,12,0,2000-01,OTT,23,0,36,0,16.5,1352,74,"[{'link': '/awards/voting-2001.html#selke', 'name': 'Selke-7'}]"
17:57,0,70,5,2,0,NHL,26,23,0,52,3,170,0,17,0,6,1,21,0,2001-02,OTT,25,0,45,0,14.7,1472,82,[]
17:32,0,54,4,0,0,NHL,27,17,0,36,6,146,0,11,0,11,0,15,0,2002-03,OTT,22,0,32,0,15.1,1228,70,"[{'link': '/awards/voting-2003.html#selke', 'name': 'Selke-25'}]"
17:38,0,44,1,0,0,NHL,28,11,0,66,2,98,0,6,0,6,0,21,0,2003-04,OTT,12,0,32,0,12.2,1164,66,"[{'link': '/awards/voting-2004.html#selke', 'name': 'Selke-23'}]"
15:10,0,21,1,2,0,NHL,30,9,0,52,-3,76,0,4,0,0,1,5,0,2005-06,MTL,6,0,15,0,7.9,925,61,[]
15:52,0,23,1,2,0,NHL,31,8,0,54,0,111,0,10,0,1,1,1,0,2006-07,MTL,13,0,10,0,11.7,1174,74,"[{'link': '/awards/voting-2007.html#selke', 'name': 'Selke-33'}]"
15:56,218,29,1,0,25,NHL,32,10,457,40,-31,138,52.0,8,422,6,0,5,28,2007-08,NSH,14,39,15,28,10.1,1258,79,[]
15:27,159,25,2,0,28,NHL,33,12,450,34,-12,102,59.9,3,301,6,1,3,26,2008-09,NSH,9,58,16,16,8.8,1019,66,[]
