pim,team,assists,plus_minus,points,league,games_played,year,age,goals
55,Kitchener Ranger B\'s,13,0,22,ON-Jr.B,21,1981-82,16,9
116,Peterborough Petes,41,0,48,OHL,58,1982-83,17,7
116,Peterborough Petes,88,0,109,OHL,67,1983-84,18,21
78,Peterborough Petes,83,0,99,OHL,66,1984-85,19,16
36,Peoria Rivermen,26,0,34,IHL,55,1985-86,20,8
29,Nova Scotia Oilers,28,0,35,AHL,55,1986-87,21,7
109,Nova Scotia Oilers,62,0,70,AHL,79,1987-88,22,8
125,Springfield Indians,50,0,59,AHL,68,1988-89,23,9
102,Springfield Indians,35,0,41,AHL,63,1989-90,24,6
44,Maine Mariners,37,0,46,AHL,51,1990-91,25,9
81,Springfield Indians,67,0,78,AHL,80,1991-92,26,11
83,Milwaukee Admirals,65,0,78,IHL,79,1992-93,27,13
6,SG Milano Saima,10,0,12,Italy,13,1993-94,28,2
26,2 Teams,42,0,50,IHL,69,1994-95,29,8
20,Milwaukee Admirals,34,0,40,IHL,58,1994-95,29,6
6,Fort Wayne Komets,8,0,10,IHL,11,1994-95,29,2
78,Fort Wayne Komets,61,0,66,IHL,81,1995-96,30,5
62,3 Teams,25,0,37,IHL,79,1996-97,31,12
34,Fort Wayne Komets,13,0,20,IHL,41,1996-97,31,7
4,Manitoba Moose,3,0,5,IHL,17,1996-97,31,2
24,Cincinnati Cyclones,9,0,12,IHL,21,1996-97,31,3
40,Baton Rouge Kingfish,17,-9,22,ECHL,49,1997-98,32,5
2,Cincinnati Cyclones,0,0,0,IHL,3,1997-98,32,0
20,Mohawk Valley Prowlers,5,-4,5,UHL,11,1998-99,33,0
