assists,team,goals,year,games_played,points,pim,age,plus_minus,league
7,Kitchener Rangers,0,1972-73,60,7,55,17,0,OHA-Jr.
22,Kitchener Rangers,4,1973-74,67,26,83,18,0,OHA-Jr.
28,Kitchener Rangers,4,1974-75,68,32,166,19,0,OMJHL
12,Providence Reds,0,1975-76,55,12,102,20,0,AHL
9,Port Huron Flags,3,1975-76,17,12,49,20,0,IHL
6,New Haven Nighthawks,0,1976-77,48,6,82,21,0,AHL
7,Salt Lake Golden Eagles,5,1977-78,52,12,55,22,0,CHL
10,2 Teams,1,1978-79,38,11,73,23,0,CHL
1,Dallas Black Hawks,0,1978-79,6,1,21,23,0,CHL
9,Salt Lake Golden Eagles,1,1978-79,32,10,52,23,0,CHL
28,Port Huron Flags,3,1979-80,77,31,106,24,0,IHL
8,CSG Grenoble,1,1980-81,10,9,0,25,0,France
16,CSG Grenoble,5,1981-82,28,21,0,26,0,France
15,CSG Grenoble,5,1982-83,27,20,0,27,0,France
14,HC Gap,6,1983-84,28,20,0,28,0,France
14,HC Gap,4,1984-85,32,18,0,29,0,France
4,HC Gap,8,1985-86,24,12,0,30,0,France
22,HC Gap,8,1986-87,32,30,0,31,0,France
13,HC Gap,5,1987-88,33,18,44,32,0,France
21,HC Rouen,2,1988-89,42,23,48,33,0,France
5,HC Rouen,1,1989-90,25,6,18,34,0,France
6,HC Rouen,1,1990-91,28,7,18,35,0,France
4,HC Rouen,0,1991-92,24,4,30,36,0,France
0,HC Rouen,0,1992-93,1,0,0,37,0,France
2,HC Rouen,0,1993-94,9,2,12,38,0,France
