age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,0,0,1,0,WHA,3,0,1973-74,0,0,0,,0,0,,TRT,1
21,,0,0,4,0,WHA,6,0,1974-75,0,0,0,,0,2,,TRT,4
24,,0,0,3,-2,WHA,5,0,1977-78,0,0,0,,0,2,,BRB,3
