pim,team,assists,plus_minus,points,league,games_played,year,age,goals
162,Milton Merchants,16,0,31,ON-Jr.B,47,2001-02,17,15
157,Sarnia Sting,37,11,66,OHL,68,2002-03,18,29
33,Canada,2,0,4,WJ18-A,7,2002-03,18,2
148,Sarnia Sting,29,2,59,OHL,61,2003-04,19,30
115,2 Teams,17,2,27,OHL,32,2004-05,20,10
40,Sarnia Sting,7,-3,9,OHL,12,2004-05,20,2
75,Mississauga IceDogs,10,5,18,OHL,20,2004-05,20,8
311,Wilkes-Barre Penguins,13,8,24,AHL,51,2005-06,21,11
32,Wheeling Nailers,2,-1,5,ECHL,6,2005-06,21,3
183,Wilkes-Barre Penguins,9,1,30,AHL,52,2006-07,22,21
16,San Antonio Rampage,1,0,3,AHL,5,2007-08,23,2
