average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
14:56,0,7,0,0,0,NHL,22,3,0,74,-7,32,0,1,0,3,0,0,0,2006-07,PHX,4,0,3,0,12.5,269,18,[]
12:43,178,24,1,0,10,NHL,23,6,4,0,1,106,80.0,10,1,3,0,5,13,2007-08,PHX,13,109,11,15,12.3,725,57,[]
11:31,208,14,0,0,20,NHL,24,10,12,0,-15,130,60.0,1,8,2,0,1,16,2008-09,TOT,3,151,11,20,2.3,852,74,[]
11:59,158,10,0,0,13,NHL,24,6,10,174,-13,95,55.6,1,8,2,0,1,11,2008-09,PHX,3,121,7,15,3.2,647,54,[]
10:16,50,4,0,0,7,NHL,24,4,2,80,-2,35,100.0,0,0,0,0,0,5,2008-09,PHI,0,30,4,5,0.0,205,20,[]
11:15,165,22,1,0,17,NHL,25,9,1,207,5,105,33.3,11,2,1,0,1,24,2009-10,PHI,12,194,10,27,11.4,855,76,[]
7:46,86,6,2,0,14,NHL,26,2,1,127,-14,56,50.0,4,1,0,0,0,7,2010-11,PHI,4,80,2,6,7.1,443,57,[]
11:24,55,11,0,0,9,NHL,27,9,2,82,10,27,50.0,2,2,0,0,0,8,2011-12,CHI,2,76,9,2,7.4,319,28,[]
9:00,42,3,1,0,6,NHL,28,1,0,11,1,23,0.0,2,1,0,0,0,6,2012-13,CHI,2,37,1,2,8.7,207,23,[]
9:17,100,5,2,0,21,NHL,29,1,1,100,-1,44,100.0,4,0,0,0,0,4,2013-14,TOT,4,112,1,20,9.1,529,57,[]
9:52,49,2,1,0,9,NHL,29,1,1,57,-1,22,100.0,1,0,0,0,0,1,2013-14,LAK,1,54,1,14,4.5,257,26,[]
8:47,51,3,1,0,12,NHL,29,0,0,43,0,22,0,3,0,0,0,0,3,2013-14,NYR,3,58,0,6,13.6,272,31,[]
8:11,72,8,0,0,7,NHL,30,4,0,54,3,42,0.0,4,1,0,0,0,6,2014-15,CHI,4,36,4,5,9.5,319,39,[]
