year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2004-05,17,0,10,3,-3,WHL,13,Medicine Hat Tigers,3
2005-06,18,2,15,5,-5,WHL,13,Medicine Hat Tigers,7
2006-07,19,3,12,13,-2,WHL,23,Medicine Hat Tigers,16
2007-08,20,3,6,5,13,CHL,14,Arizona Sundogs,8
