assists,year,games_played,points,goals,team,age,pim,plus_minus,league
7,1970-71,8,11,4,Sherbrooke Castors,19,10,0,QMJHL
5,1978-79,8,9,4,Binghamton Dusters,27,14,0,AHL
2,1979-80,6,6,4,Nova Scotia Voyageurs,28,2,0,AHL
