year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1959-60,17,21,63,29,0,OHA-Jr.,48,Toronto Marlboros,50
1960-61,18,18,63,16,0,OHA-Jr.,45,2 Teams,34
1960-61,18,11,34,9,0,OHA-Jr.,21,Toronto Marlboros,20
1960-61,18,7,29,7,0,OHA-Jr.,24,Hamilton Red Wings,14
1961-62,19,12,87,32,0,OHA-Jr.,48,Hamilton Red Wings,44
1962-63,20,16,62,29,0,AHL,69,Pittsburgh Hornets,45
1963-64,21,25,75,37,0,CPHL,69,Cincinnati Wings,62
1964-65,22,9,66,33,0,CPHL,61,Memphis Wings,42
1965-66,23,15,42,42,0,AHL,71,Springfield Indians,57
1966-67,24,25,52,39,0,AHL,68,Springfield Indians,64
1967-68,25,18,33,33,0,AHL,37,Springfield Kings,51
1968-69,26,3,18,15,0,AHL,20,Springfield Kings,18
1970-71,28,10,75,21,0,AHL,59,Providence Reds,31
1971-72,29,26,79,30,0,AHL,73,Baltimore Clippers,56
1972-73,30,12,46,38,0,WHL,59,Salt Lake Golden Eagles,50
1973-74,31,42,66,39,0,AHL,73,Baltimore Clippers,81
1974-75,32,15,64,20,0,AHL,53,2 Teams,35
1974-75,32,14,44,18,0,AHL,43,Baltimore Clippers,32
1974-75,32,1,20,2,0,AHL,10,Providence Reds,3
1975-76,33,7,30,11,0,AHL,38,Baltimore Clippers,18
1975-76,33,11,14,8,0,OHA-Sr.,23,Whitby Warriors,19
1976-77,34,0,0,1,0,OHA-Sr.,2,Whitby Warriors,1
