year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1959-60,17,1,2,1,0,OHA-Jr.,4,Toronto Marlboros,2
1960-61,18,4,35,6,0,OHA-Jr.,12,Hamilton Red Wings,10
1961-62,19,6,30,4,0,OHA-Jr.,10,Hamilton Red Wings,10
1961-62,19,9,18,13,0,M-Cup,14,Hamilton Red Wings,22
1965-66,23,3,10,2,0,AHL,6,Springfield Indians,5
1970-71,28,0,2,0,0,AHL,1,Providence Reds,0
1971-72,29,5,28,13,0,AHL,18,Baltimore Clippers,18
1972-73,30,4,12,3,0,WHL,9,Salt Lake Golden Eagles,7
1973-74,31,3,13,3,0,AHL,9,Baltimore Clippers,6
1974-75,32,0,0,0,0,AHL,3,Providence Reds,0
