bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,3.00,0,0,SIHA,0,20,0,0,0,0,0,0,3,0,1944-45,Laura Beavers,0,0,0,1,1,60
0,0,0,7.67,0,0,M-Cup,0,20,0,0,0,0,0,0,23,0,1944-45,Prince Albert Black Hawks,3,0,0,0,3,180
0,0,0,4.19,0,0,AHL,0,24,0,0,0,0,0,0,23,0,1948-49,Cleveland Barons,3,0,0,2,5,329
0,0,0,2.96,0,0,AHL,0,25,0,0,0,0,0,0,27,0,1949-50,Cleveland Barons,5,0,0,4,9,548
0,0,0,2.73,0,0,AHL,0,26,0,0,0,0,0,0,32,0,1950-51,Cleveland Barons,3,0,0,8,11,703
0,0,0,3.40,0,0,AHL,0,27,0,0,0,0,0,0,17,0,1951-52,Cleveland Barons,3,0,0,2,5,300
0,4,0,1.69,0,0,AHL,0,28,0,0,0,0,0,0,21,0,1952-53,Cleveland Barons,4,0,0,7,11,745
0,0,0,3.20,0,0,WHL,0,30,0,0,0,0,0,0,16,0,1954-55,Vancouver Canucks,4,0,0,1,5,300
0,0,0,2.56,0,0,AHL,0,31,0,0,0,0,0,0,23,0,1955-56,Providence Reds,2,0,0,7,9,540
0,0,0,3.00,0,0,AHL,0,32,0,0,0,0,0,0,15,0,1956-57,Providence Reds,4,0,0,1,5,300
