year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1984-85,18,43,56,56,0,BCJHL,48,Richmond Sockeyes,99
1985-86,19,14,39,14,0,H-East,38,University of Maine,28
1986-87,20,14,12,10,0,H-East,37,University of Maine,24
1987-88,21,0,14,5,0,H-East,26,University of Maine,5
1988-89,22,13,22,11,0,H-East,42,University of Maine,24
1989-90,23,5,23,6,0,AHL,32,Halifax Citadels,11
1989-90,23,4,6,3,0,ECHL,12,Greensboro Monarchs,7
1990-91,24,2,9,0,0,AHL,9,Halifax Citadels,2
1990-91,24,11,48,25,0,IHL,62,Fort Wayne Komets,36
1991-92,25,1,11,3,0,AHL,16,Halifax Citadels,4
