pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Toronto Young Rangers,0,0,0,OHA-Jr.,1,1945-46,16,0
4,Toronto Marlboros,2,0,5,OHA-Jr.,10,1948-49,19,3
4,Toronto Marlboros,1,0,1,OHA-Sr.,1,1948-49,19,0
29,Toronto Marlboros,0,0,1,Al-Cup,13,1948-49,19,1
2,Toronto Marlboros,0,0,0,OHA-Sr.,2,1949-50,20,0
22,Toronto Marlboros,14,0,20,Al-Cup,15,1949-50,20,6
6,Pittsburgh Hornets,3,0,4,AHL,13,1950-51,21,1
7,Pittsburgh Hornets,0,0,2,AHL,6,1952-53,23,2
