league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,8,0,23,7,0,0,,VAN,[],0.0,0,0,-7,0,0,1983-84,,0,4,0,0
NHL,78,0,24,125,30,2,,VAN,[],4.8,4,24,-11,6,0,1984-85,,2,55,2,20
NHL,78,0,25,151,28,2,,VAN,[],7.9,10,16,-12,12,1,1985-86,,1,56,1,13
NHL,80,0,26,176,63,31,,VAN,"[{'link': '/awards/voting-1987.html#AS', 'name': 'AS-24'}]",6.8,9,51,-35,12,0,1986-87,,3,40,3,17
NHL,64,0,27,133,36,22,,VAN,[],3.0,1,32,-19,4,1,1987-88,,2,105,1,9
NHL,63,0,28,116,22,6,,VAN,[],4.3,2,17,-4,5,0,1988-89,,3,78,1,10
NHL,0,0,29,143,36,8,,VAN,[],5.6,7,28,-16,8,0,1989-90,,1,36,1,19
NHL,78,1,30,157,38,16,,VAN,[],3.8,2,32,-6,6,0,1990-91,,4,77,1,15
NHL,66,2,31,89,29,9,,VAN,[],6.7,3,23,9,6,0,1991-92,,3,39,3,11
NHL,71,0,32,76,25,3,,VAN,[],7.9,3,19,9,6,0,1992-93,,3,36,0,16
NHL,34,0,33,25,2,0,,NYR,[],0.0,0,2,-12,0,0,1993-94,,0,33,0,2
NHL,37,0,34,37,9,0,,STL,[],5.4,1,7,9,2,0,1994-95,,1,12,0,7
NHL,59,0,35,73,14,2,,NYR,[],6.8,5,9,11,5,0,1995-96,,0,50,2,5
NHL,48,0,36,42,7,0,,NYR,[],7.1,3,4,10,3,0,1996-97,,0,24,1,3
NHL,36,0,37,25,4,0,,NYR,[],0.0,0,4,2,0,0,1997-98,,0,24,0,4
NHL,17,0,38,7,0,0,226,DAL,[],0.0,0,0,0,0,0,1998-99,13:16,0,10,0,0
