league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,44,0,23,79,30,6,,EDM,"[{'link': '/awards/voting-1995.html#calder', 'name': 'Calder-5'}]",20.3,6,14,-11,16,0,1994-95,,10,20,0,8
NHL,80,0,24,131,39,7,,EDM,[],15.3,6,19,-22,20,0,1995-96,,14,34,0,12
NHL,31,0,25,35,6,1,,TOT,[],8.6,3,3,-5,3,0,1996-97,,0,8,0,2
NHL,17,0,25,22,3,1,,EDM,[],4.5,1,2,-8,1,0,1996-97,,0,4,0,1
NHL,14,0,25,13,3,0,,NYR,[],15.4,2,1,3,2,0,1996-97,,0,4,0,1
NHL,17,0,27,18,7,0,180,OTT,[],11.1,2,5,1,2,0,1998-99,10:34,0,4,0,5
NHL,9,0,28,6,1,0,69,PHX,[],16.7,0,0,0,1,0,1999-00,7:38,1,2,0,0
NHL,7,0,29,2,0,0,39,OTT,[],0.0,0,0,0,0,0,2000-01,5:37,0,2,0,0
NHL,6,0,31,5,3,0,55,DAL,[],0.0,0,3,1,0,0,2002-03,9:13,0,2,0,3
NHL,36,1,32,30,12,0,355,DAL,[],23.3,4,5,6,7,0,2003-04,9:51,3,12,0,5
NHL,3,0,34,1,0,0,23,DAL,[],0.0,0,0,-1,0,0,2005-06,7:37,0,0,0,0
