even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
1,5,NYR,2,2,22,1,44,NHL,0,25,270,2014-15,19,8.0,,1,7,-3
0,0,NYR,0,4,23,0,7,NHL,0,3,32,2015-16,3,0.0,,0,0,-1
0,3,NYR,0,4,24,0,45,NHL,0,21,213,2016-17,12,0.0,,0,3,0
