shotsPercentage,faceoff_loses,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,giveaways,total_shots,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,takeaways,faceoff_percentage,age,game_winning_goals,league,shorthanded_goals,blocks,average_ice_time,hits,games_played,faceoff_wins,points,awards,power_play_goals
15.3,430,2014-15,22,24,1030,0,40,180,111,4,15,15,28,NYR,17,43,36.6,22,1,NHL,1,33,13:02,56,79,248,45,"[{'link': '/awards/voting-2015.html#calder', 'name': 'Calder-7'}]",1
10.5,244,2015-16,30,19,1079,0,42,245,133,3,11,4,22,NYR,14,24,36.0,23,3,NHL,0,23,13:40,59,79,137,36,[],3
11.9,526,2016-17,18,20,1258,6,66,246,143,6,15,10,32,NYR,17,54,45.7,24,4,NHL,1,30,16:34,40,76,442,49,[],1
