average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,9,0,0,NHL,20,4,26,-10,42,2,0,0,3,1977-78,CLE,2,7,[],4.8,,24
,1,0,0,NHL,21,1,0,-2,6,0,0,0,0,1978-79,MNS,0,1,[],0.0,,2
