pim,team,assists,plus_minus,points,league,games_played,year,age,goals
109,North Bay Trappers,21,0,29,ON-Jr.A,36,1973-74,16,8
112,Kitchener Rangers,26,0,39,OMJHL,70,1974-75,17,13
155,2 Teams,34,0,50,OMJHL,64,1975-76,18,16
155,Sudbury Wolves,34,0,50,OMJHL,61,1975-76,18,16
0,Kitchener Rangers,0,0,0,OMJHL,3,1975-76,18,0
118,Sudbury Wolves,61,0,93,OMJHL,61,1976-77,19,32
25,Phoenix Roadrunners,3,0,6,CHL,16,1977-78,20,3
16,Binghamton Dusters,1,0,4,AHL,25,1977-78,20,3
114,Oklahoma City Stars,22,0,40,CHL,76,1978-79,21,18
73,Syracuse Firebirds,24,0,27,AHL,73,1979-80,22,3
80,Binghamton Whalers,25,0,34,AHL,66,1980-81,23,9
35,Kalamazoo Wings,14,0,16,IHL,46,1983-84,26,2
