pim,team,assists,plus_minus,points,league,games_played,year,age,goals
61,Regina Pats,2,0,3,WHL,19,1981-82,16,1
9,Regina Pats,2,0,2,WHL,5,1982-83,17,0
0,Prince Albert Raiders,3,0,5,WHL,5,1983-84,18,2
0,Baltimore Skipjacks,0,0,0,AHL,6,1983-84,18,0
29,Prince Albert Raiders,14,0,18,WHL,13,1984-85,19,4
23,Prince Albert Raiders,6,0,9,M-Cup,5,1984-85,19,3
0,Baltimore Skipjacks,2,0,2,AHL,2,1984-85,19,0
14,Muskegon Lumberjacks,4,0,4,IHL,15,1986-87,21,0
14,Muskegon Lumberjacks,4,0,4,IHL,6,1987-88,22,0
10,Muskegon Lumberjacks,4,0,4,IHL,14,1988-89,23,0
0,Muskegon Lumberjacks,0,0,0,IHL,2,1990-91,25,0
