pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Utica Devils,1,0,2,AHL,4,1991-92,23,1
6,Utica Devils,1,0,3,AHL,5,1992-93,24,2
8,Albany River Rats,2,0,3,AHL,5,1993-94,25,1
2,Detroit Vipers,2,0,7,IHL,11,1995-96,27,5
0,Portland Pirates,0,0,0,AHL,2,2000-01,32,0
