pim,team,assists,plus_minus,points,league,games_played,year,age,goals
18,Drumheller Miners,3,0,9,ASHL,16,1929-30,19,6
89,Philadelphia Arrows,8,0,15,Can-Am,38,1930-31,20,7
36,Philadelphia Arrows,6,0,11,Can-Am,25,1931-32,21,5
49,Philadelphia Arrows,24,0,35,Can-Am,45,1932-33,22,11
46,Philadelphia Arrows,25,0,45,Can-Am,40,1933-34,23,20
32,Detroit Olympics,9,0,15,IHL,20,1934-35,24,6
17,Cleveland Barons,1,0,2,IAHL,4,1936-37,26,1
15,New Haven Eagles,0,0,0,IAHL,6,1937-38,27,0
26,Calgary Currie Army,11,0,16,CNDHL,16,1942-43,32,5
21,Calgary Currie Army,6,0,8,CNDHL,16,1943-44,33,2
32,Calgary Currie Army,3,0,4,CNDHL,11,1944-45,34,1
12,Providence Reds,17,0,20,AHL,47,1945-46,35,3
42,Hollywood Wolves,22,0,31,PCHL,60,1946-47,36,9
