giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,4,0,23,0,0,4,0,0,0,38,OTT,0,0,[],0.0,0,0,-2,0,0,0,2003-04,0,9:29,0,0,0,0
0,NHL,82,2,25,0,0,112,30,0,1,1011,OTT,0,0,[],8.9,9,20,21,10,0,0,2005-06,0,12:20,1,76,6,13
0,NHL,82,0,26,0,0,131,38,0,1,1255,OTT,0,0,"[{'link': '/awards/voting-2007.html#selke', 'name': 'Selke-19'}]",11.5,12,23,28,15,0,2,2006-07,0,15:18,1,40,3,19
35,NHL,75,1,27,76,215,124,30,64,1,1245,OTT,50,53.1,"[{'link': '/awards/voting-2008.html#selke', 'name': 'Selke-53'}]",8.9,10,19,3,11,86,1,2007-08,35,16:36,0,30,2,16
30,NHL,82,1,28,260,193,118,23,97,0,1279,OTT,48,47.4,[],10.2,11,11,-10,12,234,1,2008-09,59,15:36,0,38,2,9
33,NHL,81,3,29,476,194,112,32,65,0,1212,OTT,39,45.8,"[{'link': '/awards/voting-2010.html#selke', 'name': 'Selke-30'}]",13.4,15,17,-7,15,403,0,2009-10,44,14:58,0,38,0,17
25,NHL,81,2,30,450,215,113,28,81,0,1249,TOT,40,50.9,[],12.4,13,14,-13,14,466,1,2010-11,54,15:25,0,33,2,12
21,NHL,57,2,30,362,171,89,23,51,0,892,OTT,27,50.1,[],13.5,11,11,-12,12,364,1,2010-11,35,15:39,0,27,2,9
4,NHL,24,0,30,88,44,24,5,30,0,357,BOS,13,53.7,[],8.3,2,3,-1,2,102,0,2010-11,19,14:52,0,6,0,3
15,NHL,82,6,31,390,200,122,39,79,0,1208,BOS,35,51.8,"[{'link': '/awards/voting-2012.html#selke', 'name': 'Selke-16'}]",16.4,17,19,33,20,419,2,2011-12,56,14:44,1,41,0,19
9,NHL,34,0,32,157,70,40,9,43,0,509,BOS,19,57.9,[],7.5,2,6,-8,3,216,0,2012-13,20,14:58,1,16,0,6
12,NHL,57,0,33,296,122,69,18,72,0,838,BOS,32,48.9,[],13.0,8,9,2,9,283,1,2013-14,29,14:42,0,32,0,9
16,NHL,80,2,34,274,188,112,28,126,0,1211,BOS,28,48.9,[],6.3,6,21,6,7,262,1,2014-15,61,15:08,0,48,1,20
2,NHL,11,0,35,30,14,8,2,13,0,144,BOS,2,42.3,[],25.0,1,0,3,2,22,1,2015-16,13,13:05,0,0,0,0
24,NHL,0,2,36,278,128,85,12,71,0,979,OTT,18,44.5,[],5.9,4,7,-17,5,223,1,2016-17,48,11:56,0,23,0,7
