average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
7:29,0,0,0,0,0,NHL,19,0,0,2,-2,0,0,0,0,0,0,0,0,2000-01,WSH,0,0,0,0,0,30,4,[]
13:33,0,25,0,0,0,NHL,20,10,0,45,-25,126,0,8,0,2,0,5,0,2001-02,PIT,10,0,15,0,7.9,1071,79,[]
10:34,0,1,0,0,0,NHL,21,1,0,6,-3,6,0,0,0,0,0,0,0,2002-03,PIT,0,0,1,0,0.0,127,12,[]
12:32,0,1,0,0,0,NHL,22,0,0,6,0,6,0,0,0,0,0,1,0,2003-04,PIT,0,0,1,0,0.0,50,4,[]
12:02,0,3,0,0,0,NHL,24,1,0,4,1,12,0,1,0,0,0,1,0,2005-06,TOT,1,0,2,0,8.3,120,10,[]
14:40,0,3,0,0,0,NHL,24,1,0,0,1,6,0,1,0,0,0,1,0,2005-06,NSH,1,0,2,0,16.7,73,5,[]
9:24,0,0,0,0,0,NHL,24,0,0,4,0,6,0,0,0,0,0,0,0,2005-06,WSH,0,0,0,0,0.0,47,5,[]
12:28,0,26,0,0,0,NHL,25,10,0,46,-11,77,0,5,0,3,0,8,0,2006-07,WSH,8,0,18,0,10.4,798,64,[]
11:30,46,11,0,0,3,NHL,26,4,144,4,3,36,52.2,4,132,2,0,1,6,2007-08,TOT,6,33,5,5,16.7,288,25,[]
13:00,33,9,0,0,3,NHL,26,3,109,2,3,24,53.2,3,96,2,0,1,5,2007-08,CBJ,5,22,4,4,20.8,208,16,[]
9:37,7,2,0,0,0,NHL,26,1,18,0,1,6,48.6,1,19,0,0,0,0,2007-08,VAN,1,3,1,1,16.7,38,4,[]
8:14,6,0,0,0,0,NHL,26,0,17,2,-1,6,50.0,0,17,0,0,0,1,2007-08,PIT,0,8,0,0,0.0,41,5,[]
