power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,6,2,0,NHL,1995-96,21,1,MTL,,1,0,-1,0,5,,,20.0,1
0,11,4,0,NHL,2005-06,31,0,BUF,189,4,16,-1,0,3,,,0.0,0
0,3,0,0,NHL,2006-07,32,0,VAN,63,0,6,-1,0,0,,,0,0
