average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
,0,2,0,0,0,NHL,21,1,0,18,-7,31,0,0,0,0,0,1,0,1995-96,MTL,0,0,2,0,0.0,,42,[]
,0,1,0,0,0,NHL,22,1,0,8,-4,6,0,0,0,0,0,0,0,1996-97,TOT,0,0,1,0,0.0,,8,[]
,0,1,0,0,0,NHL,22,1,0,6,-2,5,0,0,0,0,0,0,0,1996-97,MTL,0,0,1,0,0.0,,6,[]
,0,0,0,0,0,NHL,22,0,0,2,-2,1,0,0,0,0,0,0,0,1996-97,STL,0,0,0,0,0.0,,2,[]
4:49,0,0,0,0,0,NHL,24,0,0,2,-3,0,0,0,0,0,0,0,0,1998-99,STL,0,0,0,0,0,5,1,[]
9:47,0,0,0,0,0,NHL,26,0,0,2,-2,0,0,0,0,0,0,0,0,2000-01,NSH,0,0,0,0,0,20,2,[]
11:54,0,0,0,0,0,NHL,27,0,0,4,-2,2,0,0,0,0,0,0,0,2001-02,BUF,0,0,0,0,0.0,60,5,[]
17:02,0,4,0,0,0,NHL,28,1,0,16,-7,29,0,1,0,0,0,2,0,2002-03,BUF,1,0,3,0,3.4,613,36,[]
19:02,0,11,2,0,0,NHL,29,5,0,44,-5,78,0,2,0,2,0,2,0,2003-04,BUF,4,0,7,0,5.1,1142,60,[]
16:22,0,9,1,0,0,NHL,31,2,0,50,-18,45,0,2,0,2,0,3,0,2005-06,BUF,4,0,5,0,8.9,916,56,[]
14:06,0,7,1,0,0,NHL,32,4,0,46,12,41,0,1,0,0,2,0,0,2006-07,VAN,1,0,6,0,2.4,817,58,[]
12:44,20,1,0,0,18,NHL,33,1,0,11,-12,10,0,0,0,0,0,0,0,2007-08,PHI,0,19,1,6,0.0,242,19,[]
