league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
WHA,0,2,21,0,68,0,,OTN,[],0,22,40,0,28,0,1972-73,,6,54,0,0
WHA,0,6,22,0,68,0,,TRT,[],0,13,48,0,20,0,1973-74,,7,44,0,0
WHA,78,0,23,149,73,0,,TRT,[],10.1,12,58,19,15,2,1974-75,,1,69,0,0
WHA,77,2,24,179,81,0,,TOT,[],19.6,31,46,2,35,0,1975-76,,4,46,0,0
WHA,62,1,24,142,66,0,,TRT,[],19.7,25,38,-6,28,0,1975-76,,3,32,0,0
WHA,15,1,24,37,15,0,,CGC,[],18.9,6,8,8,7,0,1975-76,,1,14,0,0
WHA,81,0,25,133,63,0,,TOT,[],12.8,9,46,-10,17,0,1976-77,,8,50,0,0
WHA,29,0,25,46,27,0,,BRB,[],19.6,4,18,-6,9,0,1976-77,,5,34,0,0
WHA,52,0,25,87,36,0,,EDO,[],9.2,5,28,-4,8,0,1976-77,,3,16,0,0
WHA,30,0,27,27,6,0,,BRB,[],3.7,1,5,-2,1,0,1978-79,,0,16,0,0
