pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Guelph Biltmores,0,0,5,OHA-Jr.,23,1958-59,17,5
21,Guelph Biltmores,20,0,31,OHA-Jr.,48,1959-60,18,11
30,Guelph Royals,33,0,62,OHA-Jr.,48,1960-61,19,29
0,Kitchener-Waterloo Beavers,0,0,0,EPHL,2,1960-61,19,0
8,Kitchener-Waterloo Beavers,0,0,4,EPHL,16,1961-62,20,4
0,Vancouver Canucks,1,0,5,WHL,24,1961-62,20,4
8,Sudbury Wolves,10,0,19,EPHL,28,1962-63,21,9
12,St. Paul Rangers,30,0,57,CPHL,71,1963-64,22,27
8,St. Paul Rangers,39,0,64,CPHL,65,1964-65,23,25
12,Minnesota Rangers,43,0,80,CPHL,64,1965-66,24,37
22,Omaha Knights,46,0,83,CPHL,69,1966-67,25,37
22,Amarillo Wranglers,29,0,52,CHL,47,1968-69,27,23
13,Vancouver Canucks,47,0,91,WHL,72,1969-70,28,44
18,Cincinnati Swords,58,0,72,AHL,69,1971-72,30,14
2,Jacksonville Barons,3,0,4,AHL,8,1973-74,32,1
0,Tulsa Oilers,1,0,6,CHL,9,1974-75,33,5
26,Cape Cod Codders,32,0,40,NAPro,33,1974-75,33,8
