pim,team,assists,plus_minus,points,league,games_played,year,age,goals
5,Guelph Biltmores,2,0,3,OHA-Jr.,9,1958-59,17,1
0,Guelph Biltmores,2,0,2,OHA-Jr.,5,1959-60,18,0
20,Guelph Royals,11,0,14,OHA-Jr.,14,1960-61,19,3
2,Kitchener-Waterloo Beavers,2,0,4,EPHL,7,1961-62,20,2
4,Sudbury Wolves,1,0,3,EPHL,8,1962-63,21,2
2,St. Paul Rangers,2,0,4,CPHL,11,1963-64,22,2
0,St. Paul Rangers,4,0,7,CPHL,11,1964-65,23,3
2,Minnesota Rangers,3,0,4,CPHL,7,1965-66,24,1
2,Omaha Knights,7,0,13,CPHL,12,1966-67,25,6
6,Vancouver Canucks,7,0,12,WHL,11,1969-70,28,5
6,Cincinnati Swords,6,0,11,AHL,10,1971-72,30,5
