assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Flin Flon Bombers,0,1956-57,1,0,0,17,0,M-Cup
1,Flin Flon Bombers,0,1957-58,2,1,2,18,0,SJHL
10,Flin Flon Bombers,5,1958-59,11,15,16,19,0,SJHL
7,Flin Flon Bombers,7,1958-59,8,14,2,19,0,M-Cup
1,Trois-Rivieres Lions,0,1959-60,7,1,0,20,0,EPHL
1,Kitchener-Waterloo Beavers,0,1960-61,7,1,5,21,0,EPHL
8,Seattle Totems,1,1962-63,17,9,0,23,0,WHL
4,St. Paul Rangers,3,1963-64,10,7,0,24,0,CPHL
0,St. Paul Rangers,1,1964-65,1,1,0,25,0,CPHL
2,Minnesota Rangers,1,1965-66,7,3,2,26,0,CPHL
0,Buffalo Bisons,0,1968-69,6,0,2,29,0,AHL
