pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Bridgeport Bruins,8,0,20,NEJHL,18,1981-82,17,12
26,Boston College Eagles,10,0,11,ECAC,26,1982-83,18,1
24,Boston College Eagles,19,0,29,ECAC,37,1983-84,19,10
74,Boston College Eagles,44,0,49,H-East,44,1984-85,20,5
27,Sherbrooke Canadiens,10,0,14,AHL,38,1985-86,21,4
79,3 Teams,21,0,31,AHL,64,1986-87,22,10
2,Sherbrooke Canadiens,2,0,5,AHL,7,1986-87,22,3
70,Hershey Bears,15,0,22,AHL,45,1986-87,22,7
7,Nova Scotia Oilers,4,0,4,AHL,12,1986-87,22,0
117,Nova Scotia Oilers,17,0,22,AHL,70,1987-88,23,5
