pim,team,assists,plus_minus,points,league,games_played,year,age,goals
6,Montreal Nationale,3,0,7,MCBHL,9,1925-26,20,4
47,Providence Reds,2,0,8,Can-Am,32,1926-27,21,6
36,Providence Reds,2,0,9,Can-Am,38,1927-28,22,7
23,Providence Reds,1,0,2,Can-Am,29,1928-29,23,1
14,Kitchener Flying Dutchmen,0,0,4,Can-Pro,11,1928-29,23,4
54,Providence Reds,4,0,13,Can-Am,39,1929-30,24,9
51,Providence Reds,14,0,25,Can-Am,39,1930-31,25,11
50,Providence Reds,8,0,14,Can-Am,39,1931-32,26,6
79,Windsor Bulldogs,12,0,20,IHL,44,1932-33,27,8
28,Cleveland Falcons,9,0,19,IHL,44,1933-34,28,10
52,Cleveland Falcons,16,0,33,IHL,44,1934-35,29,17
23,3 Teams,5,0,13,IHL,41,1935-36,30,8
4,Cleveland Falcons,2,0,3,IHL,8,1935-36,30,1
2,Pittsburgh Shamrocks,0,0,0,IHL,3,1935-36,30,0
17,Rochester Cardinals,3,0,10,IHL,30,1935-36,30,7
9,(none),2,0,8,(none),20,1936-37,31,6
15,Sherbrooke Red Raiders,8,0,20,QPHL,21,1937-38,32,12
41,Sherbrooke Red Raiders,16,0,28,QPHL,37,1938-39,33,12
4,Sherbrooke Red Raiders,3,0,5,QPHL,40,1939-40,34,2
