pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Kitchener Flying Dutchmen,0,0,0,Can-Pro,3,1928-29,23,0
4,Providence Reds,1,0,2,Can-Am,3,1929-30,24,1
0,Providence Reds,1,0,2,Can-Am,2,1930-31,25,1
4,Providence Reds,0,0,0,Can-Am,5,1931-32,26,0
12,Windsor Bulldogs,2,0,4,IHL,5,1932-33,27,2
4,Cleveland Falcons,0,0,0,IHL,2,1934-35,29,0
0,(none),0,0,0,(none),1,1936-37,31,0
2,Sherbrooke Red Raiders,4,0,8,QPHL,9,1937-38,32,4
4,Sherbrooke Red Raiders,1,0,3,QPHL,4,1938-39,33,2
2,Sherbrooke Red Raiders,1,0,1,QPHL,10,1939-40,34,0
2,Sherbrooke Red Raiders,1,0,1,Al-Cup,2,1939-40,34,0
