year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1974-75,19,25,54,32,0,ECAC-2,26,Salem State University,57
1975-76,20,12,146,35,0,Nat-Tm,63,United States,47
1975-76,20,0,12,2,0,Olympics,6,United States,2
1976-77,21,9,44,36,0,ECAC,24,Boston University Terriers,45
1977-78,22,15,64,44,0,ECAC,30,Boston University Terriers,59
1977-78,22,0,20,2,0,WEC-A,7,United States,2
1978-79,23,4,122,15,0,CHL,60,Salt Lake Golden Eagles,19
1979-80,24,3,93,14,0,CHL,49,Salt Lake Golden Eagles,17
1980-81,25,7,74,30,0,CHL,53,Salt Lake Golden Eagles,37
1981-82,26,2,25,5,0,IHL,16,Muskegon Mohawks,7
1981-82,26,4,94,13,0,CHL,53,2 Teams,17
1981-82,26,4,41,6,0,CHL,31,Fort Worth Texans,10
1981-82,26,0,53,7,0,CHL,22,Dallas Black Hawks,7
