year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1949-50,20,6,23,11,0,OHA-Jr.,11,Windsor Spitfires,17
1950-51,21,0,6,0,0,OMHL,3,Toronto Marlboros,0
1951-52,22,1,11,3,0,OHA-Sr.,5,Kitchener Dutchmen,4
1953-54,24,1,2,1,0,QHL,5,Sherbrooke Saints,2
1954-55,25,1,28,5,0,WHL,9,Edmonton Flyers,6
1954-55,25,1,25,5,0,Ed-Cup,7,Edmonton Flyers,6
1955-56,26,2,4,0,0,WHL,3,Edmonton Flyers,2
1957-58,28,3,18,1,0,AHL,11,Hershey Bears,4
1958-59,29,5,34,2,0,AHL,13,Hershey Bears,7
1960-61,31,1,21,2,0,WHL,11,Spokane/Seattle,3
1961-62,32,3,8,0,0,EPHL,5,Sudbury Wolves,3
1963-64,34,1,23,1,0,EHL,5,Long Island Ducks,2
1964-65,35,2,18,4,0,EHL,15,Long Island Ducks,6
