assists,team,goals,year,games_played,points,pim,age,plus_minus,league
30,HC Ceske Budejovice U17,24,2002-03,47,54,28,15,0,CzR-U17
2,HC Ceske Budejovice U17,0,2003-04,2,2,2,16,0,CzR-U17
7,HC Ceske Budejovice Jr.,15,2003-04,53,22,32,16,0,CzRep-Jr.
22,HC Ceske Budejovice Jr.,22,2004-05,37,44,80,17,0,CzRep-Jr.
2,HC Ceske Budejovice,1,2004-05,15,3,2,17,0,CzRep-2
3,Czech Republic,4,2004-05,7,7,10,17,0,WJ18-A
5,HC Ceske Budejovice Jr.,3,2005-06,7,8,20,18,0,CzRep-Jr.
1,HC Ceske Budejovice,0,2005-06,19,1,10,18,0,CzRep
0,BK Mlada Boleslav,2,2005-06,5,2,0,18,0,CzRep-2
15,Omaha Lancers,4,2005-06,19,19,30,18,12,USHL
2,Czech Republic,0,2005-06,6,2,4,18,0,WJC-A
59,Red Deer Rebels,26,2006-07,60,85,94,19,13,WHL
1,Czech Republic,2,2006-07,6,3,6,19,0,WJC-A
3,Czech Republic,0,2007-08,6,3,8,20,3,WC-A
11,HC Mountfield Ceske Budejovice,8,2012-13,18,19,73,25,0,CzRep
3,Czech Republic,1,2012-13,8,4,2,25,4,WC-A
1,Czech Republic (all),0,2013-14,4,1,4,26,0,Internationa
1,Czech Republic,0,2013-14,4,1,4,26,0,Olympics
1,Czech Republic,1,2016-17,3,2,2,29,-2,WCup
0,Czech Republic (all),1,2016-17,3,1,2,29,-2,Internationa
