average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,19,0,0,0,0,0,0,0,0,1963-64,TOR,0,0,[],0,,1
,39,3,1,NHL,20,0,14,0,0,15,7,0,0,1964-65,TOR,23,16,"[{'link': '/awards/voting-1965.html#calder', 'name': 'Calder-2'}]",0,,62
,42,1,0,NHL,21,0,24,0,0,16,3,0,0,1965-66,TOR,19,23,[],0,,70
,45,0,2,NHL,22,0,14,0,0,16,4,0,0,1966-67,TOR,22,23,[],0,,67
,48,5,1,NHL,23,17,8,6,215,26,1,0,3,1967-68,TOR,28,20,[],13.0,,74
,46,5,0,NHL,24,17,12,5,180,21,4,0,4,1968-69,TOR,25,21,[],13.9,,72
,54,3,1,NHL,25,14,14,11,227,28,6,0,5,1969-70,TOR,35,19,[],15.4,,0
,53,2,0,NHL,26,21,10,17,234,22,2,0,8,1970-71,TOR,24,29,[],10.3,,78
,47,7,0,NHL,27,17,17,7,191,19,4,0,7,1971-72,TOR,23,24,[],12.0,,78
,51,2,1,NHL,28,24,22,-1,228,17,4,0,5,1972-73,TOR,22,29,[],9.6,,78
,48,3,0,NHL,29,20,12,8,158,20,3,0,5,1973-74,TOR,23,25,[],14.6,,70
,61,5,0,NHL,30,21,25,9,177,21,11,1,7,1974-75,TOR,32,29,[],18.1,,79
,50,5,0,NHL,33,23,17,8,128,23,3,0,1,1977-78,TOR,26,24,[],20.3,,80
,28,1,0,NHL,34,11,10,7,97,12,4,0,1,1978-79,TOR,16,12,"[{'link': '/awards/voting-1979.html#byng', 'name': 'Byng-22'}]",16.5,,63
,23,2,1,NHL,35,11,6,-9,55,11,0,0,0,1979-80,TOR,12,11,[],21.8,,59
,5,0,0,NHL,36,3,2,-1,19,2,0,0,0,1980-81,TOR,2,3,[],10.5,,27
