year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1971-72,18,6,65,24,0,QMJHL,58,Cornwall Royals,30
1972-73,19,13,54,62,0,QMJHL,62,Cornwall Royals,75
1975-76,22,4,12,5,0,AHL,21,Rochester Americans,9
1976-77,23,10,42,32,0,AHL,80,Rochester Americans,42
1977-78,24,6,12,13,0,AHL,31,Rochester Americans,19
1978-79,25,0,4,1,0,AHL,3,Rochester Americans,1
1981-82,28,4,53,27,0,AHL,51,New Haven Nighthawks,31
1982-83,29,18,46,50,0,AHL,76,New Haven Nighthawks,68
1984-85,31,8,28,12,0,W.Ger-2,16,EV Landshut,20
1984-85,31,3,2,6,0,AHL,13,New Haven Nighthawks,9
1985-86,32,7,29,11,0,W.Ger-2,17,Berliner SC Preussen,18
1986-87,33,52,95,86,0,Britain,36,Fife Flyers,138
1987-88,34,33,51,42,0,Britain,30,Fife Flyers,75
1988-89,35,7,32,30,0,IHL,61,Fort Wayne Komets,37
