average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,1,0,0,NHL,18,0,0,-1,4,1,0,0,0,1993-94,WIN,1,0,[],25.0,,3
,4,1,0,NHL,19,2,21,-3,27,2,0,0,0,1994-95,WIN,2,2,[],7.4,,24
,10,1,0,NHL,20,1,31,-1,34,4,2,0,3,1995-96,TOT,6,4,[],17.6,,23
,0,0,0,NHL,20,0,0,-1,1,0,0,0,0,1995-96,WIN,0,0,[],0.0,,1
,10,1,0,NHL,20,1,31,0,33,4,2,0,3,1995-96,BUF,6,4,[],18.2,,22
,36,2,0,NHL,21,17,71,25,117,14,1,0,4,1996-97,BUF,15,21,[],12.8,,0
,30,1,0,NHL,22,16,60,9,114,8,2,0,4,1997-98,BUF,10,20,[],8.8,,67
17:14,50,3,0,NHL,23,22,102,21,140,16,4,0,8,1998-99,BUF,20,30,[],14.3,1310,76
15:41,40,2,0,NHL,24,26,47,11,114,10,3,0,1,1999-00,TOT,13,27,[],11.4,1177,75
16:17,34,2,0,NHL,24,22,35,12,96,9,2,0,1,1999-00,BUF,11,23,[],11.5,993,61
13:06,6,0,0,NHL,24,4,12,-1,18,1,1,0,0,1999-00,CHI,2,4,[],11.1,183,14
11:05,20,0,0,NHL,25,9,61,-10,84,7,2,0,2,2000-01,NYR,9,11,[],10.7,721,65
12:24,5,0,0,NHL,26,1,12,-3,23,3,0,0,1,2001-02,NYR,3,2,[],13.0,186,15
10:43,20,1,0,NHL,27,17,71,2,74,2,0,0,1,2002-03,BOS,2,18,[],2.7,675,63
6:14,5,0,0,NHL,28,2,33,1,24,3,0,0,0,2003-04,BOS,3,2,[],12.5,206,33
