year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1977-78,18,2,7,4,0,QMJHL,13,Trois-Rivieres Draveurs,6
1977-78,18,1,0,2,0,M-Cup,4,Trois-Rivieres Draveurs,3
1978-79,19,4,13,14,0,QMJHL,13,Trois-Rivieres Draveurs,18
1978-79,19,3,2,0,0,M-Cup,4,Trois-Rivieres Draveurs,3
1982-83,23,3,24,5,0,AHL,16,Rochester Americans,8
1983-84,24,11,46,9,0,AHL,18,Rochester Americans,20
1985-86,26,9,0,1,0,Swiss,5,EHC Kloten,10
1986-87,27,0,0,0,0,Swiss,3,EHC Kloten,0
1987-88,28,8,0,4,0,Swiss,7,EHC Kloten,12
1988-89,29,6,0,4,0,Swiss-2,7,HC Martigny,10
1989-90,30,8,0,7,0,Swiss-2,10,HC Sierre,15
1990-91,31,11,0,11,0,Swiss,10,HC Sierre,22
