league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,1,0,18,0,1,0,,TOR,[],0,0,1,0,0,0,1962-63,,0,0,0,0
NHL,2,0,19,0,1,0,,NYR,[],0,0,1,0,0,0,1963-64,,0,0,0,0
NHL,68,0,20,0,26,0,,NYR,"[{'link': '/awards/voting-1965.html#calder', 'name': 'Calder-4'}]",0,3,22,0,4,0,1964-65,,1,44,0,0
NHL,52,0,21,0,15,0,,NYR,[],0,5,10,0,5,0,1965-66,,0,24,0,0
NHL,12,0,22,0,2,0,,NYR,[],0,1,1,0,1,0,1966-67,,0,6,0,0
NHL,71,1,23,119,16,2,,NYR,[],4.2,5,11,23,5,0,1967-68,,0,44,0,9
NHL,73,1,24,154,21,6,,NYR,[],2.6,4,17,6,4,0,1968-69,,0,73,0,11
NHL,0,0,25,176,26,3,,NYR,[],2.8,5,21,41,5,0,1969-70,,0,68,3,15
NHL,68,3,26,137,27,5,,NYR,[],3.6,5,22,30,5,0,1970-71,,0,34,0,17
NHL,78,2,27,168,41,4,,NYR,[],3.0,4,36,53,5,1,1971-72,,0,62,1,31
NHL,72,2,28,155,42,6,,NYR,[],5.8,7,33,43,9,1,1972-73,,1,36,1,26
NHL,68,0,29,104,30,4,,NYR,[],6.7,7,23,16,7,0,1973-74,,0,32,1,18
NHL,65,1,30,100,18,1,,TOT,[],5.0,3,13,4,5,1,1974-75,,1,40,1,11
NHL,4,0,30,4,1,0,,NYR,[],0.0,0,1,-4,0,0,1974-75,,0,0,0,1
NHL,1,0,30,2,0,0,,WSH,[],0.0,0,0,0,0,0,1974-75,,0,0,0,0
NHL,60,1,30,94,17,1,,TOR,[],5.3,3,12,8,5,1,1974-75,,1,40,1,10
NHL,77,0,31,108,19,0,,TOR,[],2.8,3,16,11,3,0,1975-76,,0,46,2,14
NHL,79,1,32,142,29,5,,STL,[],2.1,1,26,1,3,0,1976-77,,2,36,2,19
NHL,78,0,33,98,12,0,,STL,[],1.0,1,11,-48,1,0,1977-78,,0,40,0,11
NHL,39,0,34,31,5,0,,TOT,[],0.0,0,5,7,0,0,1978-79,,0,16,1,4
NHL,3,0,34,3,1,0,,STL,[],0.0,0,1,-1,0,0,1978-79,,0,4,0,1
NHL,36,0,34,28,4,0,,ATF,[],0.0,0,4,8,0,0,1978-79,,0,12,1,3
