year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2001-02,18,0,2,3,0,Russia,9,Metallurg Magnitogorsk,3
2002-03,19,0,0,1,0,Russia,3,Metallurg Magnitogorsk,1
2003-04,20,2,4,2,0,Russia,14,Metallurg Magnitogorsk,4
2004-05,21,0,2,3,0,Russia,5,Metallurg Magnitogorsk,3
2005-06,22,0,6,1,0,Russia,11,Metallurg Magnitogorsk,1
2006-07,23,2,14,8,0,Russia,15,Metallurg Magnitogorsk,10
2007-08,24,1,4,4,0,Russia,13,Metallurg Magnitogorsk,5
2008-09,25,4,10,4,0,KHL,12,Metallurg Magnitogorsk,8
2009-10,26,0,4,0,0,KHL,8,Metallurg Magnitogorsk,0
2010-11,27,2,2,7,0,KHL,18,Metallurg Magnitogorsk,9
2011-12,28,0,8,3,0,KHL,12,Metallurg Magnitogorsk,3
2012-13,29,2,0,6,0,KHL,14,Salavat Yulayev Ufa,8
