giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,2,0,19,0,0,1,2,0,0,,BOS,0,0,[],100.0,0,1,-1,1,0,0,1989-90,0,,1,0,0,1
0,NHL,56,1,20,0,0,57,16,0,1,,BOS,0,0,[],14.0,7,8,-14,8,0,0,1990-91,0,,1,32,0,7
0,NHL,17,1,21,0,0,19,4,0,0,,TOT,0,0,[],5.3,1,3,-2,1,0,0,1991-92,0,,0,12,0,3
0,NHL,15,0,21,0,0,17,3,0,0,,BOS,0,0,[],0.0,0,3,-3,0,0,0,1991-92,0,,0,12,0,3
0,NHL,2,1,21,0,0,2,1,0,0,,PHI,0,0,[],50.0,1,0,1,1,0,0,1991-92,0,,0,0,0,0
0,NHL,53,0,23,0,0,79,38,0,8,,CGY,0,0,[],13.9,10,27,20,11,0,0,1993-94,0,,1,16,0,19
0,NHL,39,1,24,0,0,73,18,0,1,,CGY,0,0,[],8.2,2,12,7,6,0,0,1994-95,0,,4,11,0,11
0,NHL,2,0,25,0,0,2,0,0,0,,DET,0,0,[],0.0,0,0,0,0,0,0,1995-96,0,,0,0,0,0
0,NHL,82,3,30,0,0,152,30,0,1,1373,MIN,0,0,[],11.8,11,12,-8,18,0,7,2000-01,0,16:45,0,37,2,9
0,NHL,64,5,31,0,0,97,30,0,1,1069,MIN,0,0,[],10.3,8,20,0,10,0,2,2001-02,0,16:42,0,43,1,18
0,NHL,80,4,32,0,0,115,32,0,0,1275,MIN,0,0,"[{'link': '/awards/voting-2003.html#selke', 'name': 'Selke-3'}]",11.3,13,19,11,13,0,0,2002-03,0,15:56,0,63,1,18
0,NHL,57,2,33,0,0,70,25,0,0,929,MIN,0,0,"[{'link': '/awards/voting-2004.html#selke', 'name': 'Selke-45'}]",17.1,9,13,5,12,0,3,2003-04,0,16:18,0,32,0,13
0,NHL,82,0,35,0,0,127,37,0,1,1304,MIN,0,0,"[{'link': '/awards/voting-2006.html#selke', 'name': 'Selke-11'}]",15.0,17,18,7,19,0,1,2005-06,0,15:54,1,61,3,14
0,NHL,62,1,36,0,0,77,24,0,0,923,MIN,0,0,"[{'link': '/awards/voting-2007.html#selke', 'name': 'Selke-48'}]",11.7,8,15,3,9,0,1,2006-07,0,14:53,0,30,0,15
5,NHL,11,0,37,73,15,9,4,1,0,152,MIN,8,45.9,[],11.1,1,3,-5,1,62,0,2007-08,8,13:48,0,6,0,3
