pim,team,assists,plus_minus,points,league,games_played,year,age,goals
12,Apple Valley High,16,0,36,USHS,25,2009-10,14,20
0,Apple Valley High,1,0,2,MN State,3,2009-10,14,1
12,Team Southeast,8,0,15,USHS,18,2010-11,15,7
14,Apple Valley High,29,0,45,USHS,25,2010-11,15,16
52,U.S. National U17 Team,20,0,36,USDP,54,2011-12,16,16
38,USNTDP Juniors,14,-15,21,USHL,37,2011-12,16,7
2,USA U17,2,0,6,WHC-17,5,2011-12,16,4
0,U.S. National U18 Team,0,0,0,USDP,1,2011-12,16,0
8,USNTDP Juniors,7,0,11,USHL,25,2012-13,17,4
4,USA U18,6,4,6,WJC-18,7,2012-13,17,0
58,U.S. National U18 Team,25,0,36,USDP,65,2012-13,17,11
2,USA U20,2,2,4,WJC-20,5,2013-14,18,2
22,Minnesota,16,17,30,NCAA,40,2013-14,18,14
4,USA U20,2,7,3,WJC-20,5,2014-15,19,1
24,Minnesota,14,18,26,NCAA,38,2014-15,19,12
0,USA,2,-2,2,WC,10,2015-16,20,0
16,Minnesota,18,12,38,NCAA,37,2015-16,20,20
8,Rochester Americans,4,-12,12,AHL,37,2016-17,21,8
