pim,team,assists,plus_minus,points,league,games_played,year,age,goals
10,Lokomotiv Yaroslavl 2,5,0,8,Russia-3,24,2004-05,16,3
4,Yaroslavl Lokomotiv,0,0,0,Russia,10,2005-06,17,0
28,Lokomotiv Yaroslavl 2,12,0,27,Russia-3,32,2005-06,17,15
4,Lokomotiv Yaroslavl,1,0,1,Russia,10,2005-06,17,0
26,Yaroslavl Lokomotiv,8,0,10,Russia,39,2006-07,18,2
0,Lokomotiv Yaroslavl 2,0,0,2,Russia-3,2,2006-07,18,2
26,Lokomotiv Yaroslavl,8,0,10,Russia,39,2006-07,18,2
4,Russia,1,0,3,WJC-A,6,2006-07,18,2
30,Hartford Wolf Pack,27,16,43,AHL,74,2007-08,19,16
6,Russia,3,0,4,WJC-A,7,2007-08,19,1
50,Hartford Wolf Pack,44,12,81,AHL,80,2008-09,20,37
22,Yaroslavl Lokomotiv,17,16,29,KHL,36,2012-13,24,12
22,Lokomotiv Yaroslavl,17,0,29,KHL,36,2012-13,24,12
6,Russia,1,2,1,WC-A,8,2012-13,24,0
2,Russia,3,7,4,WC,10,2013-14,25,1
2,Russia,0,-1,0,Olympics,5,2013-14,25,0
4,Russia (all),3,0,4,Internationa,15,2013-14,25,1
4,Russia (all),3,0,4,Internationa,11,2014-15,26,1
4,Russia,3,2,4,WC,10,2014-15,26,1
0,Russia,0,-2,0,EHT,1,2014-15,26,0
2,Russia,1,-2,1,WCup,4,2016-17,28,0
