bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,2.50,0,0,MEHL,0,14,0,0,0,0,0,0,65,0,1999-00,Chicago Young Americans,0,0,0,0,26,1560
0,0,0,2.96,0,0,U-17,0,15,0,0,0,0,0,0,26,0,2000-01,U.S. National Team Development Program,0,0,4,3,9,527
0,0,1,4.26,0,0,NAHL,0,15,0,0,6,0,0,0,132,0,2000-01,U.S. National Team Development Program,23,1,1,8,36,1859
0,1,0,3.42,0,0,U-18,0,16,0,0,0,0,0,0,38,0,2001-02,U.S. National Team Development Program,1,0,3,8,13,667
0,0,0,3.16,0,0,USHL,0,16,0,0,0,0,0,0,4,0,2001-02,U.S. National Team Development Program,1,0,0,1,2,76
0,0,0,3.56,0,0,NAHL,0,16,0,0,0,0,0,0,75,0,2001-02,U.S. National Team Development Program,14,0,2,5,22,1263
0,1,1,3.30,0,548,OHL,0,17,0,489,2,0,0,0,59,.892,2002-03,London Knights,9,1,3,6,26,1074
0,5,0,2.20,0,987,OHL,0,18,0,919,2,0,0,0,68,.931,2003-04,London Knights,8,0,0,24,33,1852
0,8,3,1.70,0,1073,OHL,0,19,0,1010,6,0,0,0,63,.941,2004-05,London Knights,2,3,2,32,38,2224
0,2,1,3.88,0,1298,AHL,0,20,0,1142,4,0,0,0,156,.880,2005-06,Springfield Falcons,21,1,3,14,43,2413
0,0,0,3.41,0,532,ECHL,0,21,0,480,2,0,0,0,52,.902,2006-07,Johnstown Chiefs,9,0,0,7,17,914
0,0,0,2.69,0,377,AHL,0,21,0,342,0,0,0,0,35,.907,2006-07,2 Teams,6,0,0,6,14,782
0,0,0,2.01,0,100,AHL,0,21,0,94,0,0,0,0,6,.940,2006-07,Springfield Falcons,1,0,0,2,3,179
0,0,0,2.89,0,277,AHL,0,21,0,248,0,0,0,0,29,.895,2006-07,Portland Pirates,5,0,0,4,11,603
0,2,1,2.91,0,450,AHL,0,22,0,403,0,0,0,0,47,.896,2007-08,Portland Pirates,7,1,1,8,18,968
0,0,0,2.64,0,225,ECHL,0,22,0,203,0,0,0,0,22,.902,2007-08,Augusta Lynx,5,0,0,2,9,500
0,0,0,3.21,0,41,AHL,0,23,0,35,0,0,0,0,6,.854,2008-09,Worcester Sharks,2,0,0,0,3,112
0,4,1,2.29,0,1202,ECHL,0,23,0,1104,2,0,0,0,98,.918,2008-09,2 Teams,9,1,3,29,44,2566
0,1,0,1.48,0,121,ECHL,0,23,0,115,0,0,0,0,6,.950,2008-09,Phoenix RoadRunners,1,0,1,2,4,244
0,3,1,2.38,0,1081,ECHL,0,23,0,989,2,0,0,0,92,.915,2008-09,Trenton Devils,8,1,2,27,40,2322
0,0,0,4.29,0,102,AHL,0,24,0,89,0,0,0,0,13,.873,2009-10,Lowell Devils,2,0,0,1,3,182
0,0,0,3.61,0,835,ECHL,0,24,0,741,2,0,0,0,94,.887,2009-10,Trenton Devils,9,0,7,11,28,1563
0,4,1,2.19,0,1148,ECHL,0,25,0,1048,8,0,0,0,100,.913,2010-11,Alaska Aces,15,1,1,30,47,2737
0,3,0,1.93,0,714,ECHL,0,26,0,661,6,0,0,0,53,.926,2011-12,Alaska Aces,5,0,4,18,27,1644
0,0,1,2.55,0,527,AHL,0,26,0,486,2,0,0,0,41,.922,2011-12,Lake Erie Monsters,4,1,2,11,17,963
0,2,0,2.17,0,839,ECHL,0,27,0,770,4,0,0,0,69,.918,2012-13,Alaska Aces,6,0,3,23,32,1907
