year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1980-81,18,9,42,20,0,OMJHL,18,Kitchener Rangers,29
1980-81,18,0,0,0,0,M-Cup,1,Kitchener Rangers,0
1981-82,19,3,33,15,0,OHL,12,Kitchener Rangers,18
1981-82,19,5,2,3,0,M-Cup,5,Kitchener Rangers,8
1982-83,20,4,14,1,0,AHL,12,Fredericton Express,5
1983-84,21,4,16,5,0,AHL,7,Fredericton Express,9
1984-85,22,1,8,4,0,AHL,6,Fredericton Express,5
1985-86,23,1,14,3,0,AHL,6,Baltimore Skipjacks,4
1986-87,24,3,16,1,0,AHL,12,Binghamton Whalers,4
1987-88,25,4,17,5,0,AHL,7,Rochester Americans,9
1988-89,26,1,11,5,0,Finland,11,JYP HT Jyvaskyla,6
1989-90,27,11,14,10,0,W.German,10,Schwenninger ERC,21
1990-91,28,3,22,5,0,Germany,4,Schwenninger ERC,8
1991-92,29,0,6,0,0,Germany,3,Schwenninger ERC,0
1995-96,33,2,8,0,0,Germany,4,Schwenninger Wild Wings,2
1996-97,34,3,10,4,0,Germany,5,Schwenninger Wild Wings,7
