age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
24,,0.0,0,0,-1,NHL,4,0,2011-12,0,1,0,43,0,0,2,WSH,0
25,,10.0,1,3,3,NHL,7,0,2012-13,0,10,1,95,0,0,19,WSH,4
26,,13.3,0,3,-4,NHL,11,0,2013-14,1,15,2,139,2,18,31,ANA,5
27,,0.0,0,2,-2,NHL,3,0,2014-15,0,8,0,51,0,0,10,WPG,2
