assists,year,games_played,points,goals,team,age,pim,plus_minus,league
4,1998-99,11,5,1,Guelph Storm,17,2,0,OHL
2,1999-00,6,2,0,Guelph Storm,18,11,0,OHL
0,2000-01,1,0,0,Guelph Storm,19,0,0,OHL
8,2001-02,9,16,8,Guelph Storm,20,22,0,OHL
5,2001-02,4,6,1,Guelph Storm,20,8,0,M-Cup
0,2003-04,2,0,0,Providence Bruins,22,0,-2,AHL
6,2004-05,17,10,4,Providence Bruins,23,20,-2,AHL
1,2008-09,3,1,0,Barys Astana,27,8,0,KHL
2,2010-11,4,2,0,Barys Astana,29,6,0,KHL
2,2011-12,7,3,1,Barys Astana,30,2,0,KHL
9,2012-13,15,13,4,SKA St. Petersburg,31,4,0,KHL
