year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1973-74,15,40,0,55,0,ON-Jr.B,40,Sarnia Bees,95
1974-75,16,27,36,48,0,OMJHL,52,Kingston Canadians,75
1975-76,17,24,20,56,0,OMJHL,65,Kingston Canadians,80
1976-77,18,58,30,77,0,OMJHL,66,Kingston Canadians,135
1977-78,19,43,19,49,0,OMJHL,55,Kingston Canadians,92
1977-78,19,2,0,6,0,WJC-A,6,Canada,8
1978-79,20,21,4,18,0,AHL,24,Hershey Bears,39
1991-92,33,18,55,14,0,Alpenliga,17,AS Varese,32
1991-92,33,15,70,13,0,Italy,16,AS Varese,28
1991-92,33,2,6,2,0,Nat-Tm,3,Canada,4
1992-93,34,8,38,5,0,IHL,23,San Diego Gulls,13
