league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,52,1,20,67,22,2,,BUF,[],11.9,8,14,-2,8,0,1978-79,,0,10,0,12
NHL,80,6,21,140,52,1,,BUF,[],16.4,22,29,40,23,0,1979-80,,1,24,0,28
NHL,80,4,22,236,69,5,,BUF,"[{'link': '/awards/voting-1981.html#AS', 'name': 'AS-13'}, {'link': '/awards/voting-1981.html#byng', 'name': 'Byng-12'}]",15.7,28,32,11,37,0,1980-81,,9,24,0,27
NHL,73,0,23,187,52,6,,BUF,[],12.3,15,29,-12,23,0,1981-82,,8,41,0,23
NHL,78,2,24,180,73,9,,BUF,"[{'link': '/awards/voting-1983.html#AS', 'name': 'AS-11'}]",20.0,26,37,2,36,0,1982-83,,10,18,0,28
NHL,75,2,25,171,51,4,,QUE,[],14.0,20,27,4,24,0,1983-84,,4,23,0,23
NHL,57,2,26,166,45,1,,TOT,[],13.9,17,22,11,23,3,1984-85,,3,16,0,21
NHL,30,1,26,85,21,0,,QUE,[],14.1,8,9,2,12,3,1984-85,,1,12,0,9
NHL,27,1,26,81,24,1,,MNS,[],13.6,9,13,9,11,0,1984-85,,2,4,0,12
NHL,70,0,27,141,40,1,,MNS,[],10.6,11,25,-5,15,1,1985-86,,3,48,0,24
NHL,75,6,28,181,51,3,,TOT,[],17.1,22,20,1,31,2,1986-87,,7,72,0,17
NHL,11,0,28,15,5,0,,MNS,[],13.3,2,3,2,2,0,1986-87,,0,16,0,3
NHL,64,6,28,166,46,3,,NYR,[],17.5,20,17,-1,29,2,1986-87,,7,56,0,14
NHL,0,1,29,241,78,11,,STL,"[{'link': '/awards/voting-1988.html#AS', 'name': 'AS-6'}]",16.6,24,38,10,40,3,1987-88,,13,82,1,26
NHL,71,2,30,154,42,4,,STL,[],16.2,18,17,-1,25,0,1988-89,,7,58,0,13
NHL,62,0,31,107,30,4,,TOT,[],16.8,13,12,-29,18,0,1989-90,,5,53,0,8
NHL,14,0,31,18,3,0,,DET,[],11.1,2,1,2,2,0,1989-90,,0,8,0,1
NHL,48,0,31,89,27,4,,QUE,[],18.0,11,11,-31,16,0,1989-90,,5,45,0,7
NHL,59,2,32,121,34,7,,TOT,[],14.0,10,17,-27,17,0,1990-91,,7,48,0,10
NHL,50,2,32,111,33,7,,QUE,[],15.3,10,16,-25,17,0,1990-91,,7,44,0,9
NHL,9,0,32,10,1,0,,CHI,[],0.0,0,1,-2,0,0,1990-91,,0,4,0,1
