assists,year,games_played,points,goals,team,age,pim,plus_minus,league
49,1961-62,50,98,49,Quebec Citadelles,17,8,0,QJHL
54,1962-63,45,106,52,Quebec Citadelles,18,0,0,QJHL
0,1962-63,1,0,0,Quebec Aces,18,0,0,AHL
19,1963-64,34,32,13,Montreal Jr. Canadiens,19,9,0,OHA-Jr.
39,1964-65,56,74,35,Montreal Jr. Canadiens,20,16,0,OHA-Jr.
1,1964-65,3,1,0,Quebec Aces,20,6,0,AHL
53,1965-66,68,95,42,Muskegon Zephyrs,21,24,0,IHL
0,1965-66,1,0,0,Quebec Aces,21,0,0,AHL
7,1966-67,48,13,6,Quebec Aces,22,0,0,AHL
22,1967-68,61,40,18,Quebec Aces,23,6,0,AHL
42,1968-69,61,72,30,Quebec Aces,24,14,0,AHL
48,1969-70,71,80,32,Quebec Aces,25,42,0,AHL
37,1970-71,72,57,20,Quebec Aces,26,26,0,AHL
30,1971-72,74,61,31,Richmond Robins,27,18,0,AHL
53,1972-73,76,87,34,Richmond Robins,28,30,0,AHL
47,1973-74,76,73,26,Richmond Robins,29,18,0,AHL
52,1974-75,72,78,26,Virginia Wings,30,36,0,AHL
40,1975-76,74,63,23,Rochester Americans,31,42,0,AHL
37,1976-77,80,65,28,Rochester Americans,32,42,0,AHL
27,1977-78,70,51,24,Rochester Americans,33,20,0,AHL
