game_winning_goals,plus_minus,shots,shorthanded_assists,games_played,assists,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,average_ice_time,league,shotsPercentage,power_play_assists,age,pim,awards,points,even_strength_goals,total_ice_time,team
0,0,3,0,1,0,1971-72,0,0,0,0,,NHL,0.0,0,27,0,[],0,0,,PHI
0,0,0,0,1,0,1974-75,0,0,0,0,,NHL,0,0,30,0,[],0,0,,DET
