pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Laval-Laurentides,36,0,63,QAAA,39,1990-91,15,27
91,Hull Olympiques,32,0,58,QMJHL,62,1991-92,16,26
95,Hull Olympiques,39,0,57,QMJHL,60,1992-93,17,18
151,Hull Olympiques,57,0,83,QMJHL,60,1993-94,18,26
140,Hull Olympiques,76,0,128,QMJHL,68,1994-95,19,52
68,Fredericton Canadiens,29,0,46,AHL,43,1995-96,20,17
50,Fredericton Canadiens,22,0,40,AHL,34,1996-97,21,18
9,Worcester IceCats,2,1,2,AHL,2,2000-01,25,0
77,2 Teams,17,-5,30,AHL,50,2001-02,26,13
23,Houston Aeros,7,-6,11,AHL,16,2001-02,26,4
54,Springfield Falcons,10,1,19,AHL,34,2001-02,26,9
158,SC Bern,27,0,48,Swiss,41,2002-03,27,21
52,SC Bern,31,0,49,Swiss,37,2003-04,28,18
4,France,0,-3,0,WC-A,5,2003-04,28,0
83,SC Bern,19,0,30,Swiss,41,2004-05,29,11
6,France,2,1,4,Oly-Q,3,2004-05,29,2
56,SC Bern,30,0,54,Swiss,44,2005-06,30,24
48,SC Bern,29,0,44,Swiss,41,2006-07,31,15
40,SC Bern,25,0,47,Swiss,47,2007-08,32,22
6,France,4,-2,6,WC-A,5,2007-08,32,2
20,SC Bern,20,13,26,Swiss,32,2008-09,33,6
0,France,0,-1,1,Oly-Q,3,2008-09,33,1
48,EHC Biel-Bienne,21,-9,40,Swiss,47,2009-10,34,19
39,EHC Biel-Bienne,12,0,17,Swiss,22,2010-11,35,5
22,EHC Biel-Bienne,14,0,29,Swiss,42,2011-12,36,15
