pim,team,assists,plus_minus,points,league,games_played,year,age,goals
10,Owen Sound Jr. Greys,2,0,10,ON-Jr.B,11,1939-40,17,8
2,Falconbridge Falcons,0,0,6,GBHL,2,1940-41,18,6
16,Kansas City Americans,15,0,31,AHA,37,1941-42,19,16
14,Sudbury Frood Tigers,4,0,19,NBHL,9,1942-43,20,15
0,Toronto Navy,1,0,3,OHA-Sr.,11,1943-44,21,2
0,Cornwallis Navy,9,0,27,NSDHL,17,1943-44,21,18
6,Cornwallis Navy,7,0,16,NSDHL,15,1944-45,22,9
15,Kansas City Pla-Mors,9,0,22,USHL,14,1945-46,23,13
36,Windsor Bulldogs,32,0,57,OHA-Sr.,31,1954-55,32,25
36,Windsor Bulldogs,18,0,42,OHA-Sr.,44,1955-56,33,24
4,Windsor Bulldogs,1,0,1,OHA-Sr.,5,1956-57,34,0
