pim,team,assists,plus_minus,points,league,games_played,year,age,goals
17,Kamloops Jr. Oilers,2,0,3,WHL,15,1983-84,15,1
2,Kamloops Jr. Oilers,3,0,4,M-Cup,4,1983-84,15,1
28,Kamloops Blazers,8,0,26,WHL,15,1984-85,16,8
14,Kamloops Blazers,28,0,46,WHL,16,1985-86,17,18
20,Kamloops Blazers,6,0,11,M-Cup,5,1985-86,17,5
6,Kamloops Blazers,5,0,11,WHL,5,1986-87,18,6
2,Indianapolis Ice,1,0,1,IHL,2,1992-93,24,0
6,Kalamazoo Wings,3,0,4,IHL,5,1993-94,25,1
0,Phoenix Roadrunners,12,0,16,IHL,9,1994-95,26,4
6,Chicago Wolves,11,0,15,IHL,9,1995-96,27,4
16,Chicago Wolves,4,0,6,IHL,4,1996-97,28,2
26,Chicago Wolves,13,0,17,IHL,16,2000-01,32,4
34,Chicago Wolves,26,0,33,AHL,25,2001-02,33,7
6,Chicago Wolves,6,-1,7,AHL,9,2002-03,34,1
