power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
1,11,8,3,NHL,1988-89,20,5,PIT,,3,22,-2,0,17,,,0,4
1,5,1,1,NHL,1990-91,22,1,HAR,,0,7,2,0,10,,,10.0,0
1,8,6,0,NHL,1991-92,23,2,CHI,,4,4,1,0,8,,,25.0,1
1,6,1,0,NHL,1997-98,29,1,PIT,,0,4,-4,0,10,,,10.0,0
2,13,7,0,NHL,1998-99,30,2,PIT,12:10,5,8,-2,0,14,158,,14.3,0
0,11,3,0,NHL,1999-00,31,1,PIT,11:01,2,0,1,0,17,121,,5.9,1
