year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1997-98,14,3,15,8,0,ON-Jr.A,48,Kingston Voyageurs,11
1998-99,15,25,34,28,0,ON-Jr.A,51,Kingston Voyageurs,53
1999-00,16,13,34,16,0,OHL,63,Brampton Battalion,29
1999-00,16,1,2,0,0,U-18,3,Canada,1
1999-00,16,1,8,1,0,U-17,6,Canada,2
2000-01,17,30,61,19,0,OHL,66,Brampton Battalion,49
2001-02,18,26,43,29,-18,OHL,61,Brampton Battalion,55
2001-02,18,1,2,1,1,WJC-A,7,Canada,2
2002-03,19,22,37,27,-1,OHL,45,Brampton Battalion,49
2002-03,19,1,4,2,1,WJC-A,6,Canada,3
2003-04,20,12,20,13,6,AHL,69,Worcester IceCats,25
2004-05,21,17,45,34,1,AHL,79,Worcester IceCats,51
2005-06,22,4,4,5,-1,AHL,11,Peoria Rivermen,9
2006-07,23,2,4,2,2,WC-A,9,Canada,4
