pim,team,assists,plus_minus,points,league,games_played,year,age,goals
12,Orebro IK,11,0,18,Sweden-2,29,1990-91,19,7
30,Orebro IK,21,0,33,Sweden-2,32,1991-92,20,12
34,Orebro IK,18,0,29,Sweden-2,36,1992-93,21,11
30,Farjestads BK Karlstad,9,0,14,Sweden,34,1993-94,22,5
0,Farjestads BK Karlstad Jr.,0,0,0,Swe-Jr.,1,1994-95,23,0
45,Farjestads BK Karlstad,6,0,7,Sweden,36,1994-95,23,1
40,Farjestads BK Karlstad,14,0,24,Sweden,40,1995-96,24,10
36,Farjestads BK Karlstad,11,0,24,Sweden,48,1996-97,25,13
2,Farjestads BK Karlstad,0,0,1,EuroHL,5,1996-97,25,1
6,Sweden,1,0,3,WC-A,10,1996-97,25,2
0,Sweden,0,1,0,Olympics,4,2001-02,30,0
