year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1981-82,16,35,146,56,0,MNHL,61,Detroit Little Caesars,91
1982-83,17,39,99,48,0,OHL,70,Kitchener Rangers,87
1983-84,18,63,156,76,0,OHL,70,Kitchener Rangers,139
1984-85,19,30,91,30,0,OHL,42,2 Teams,60
1984-85,19,25,77,21,0,OHL,31,Kitchener Rangers,46
1984-85,19,5,14,9,0,OHL,11,Sault Ste. Marie Greyhounds,14
1985-86,20,6,22,9,0,AHL,29,Nova Scotia Oilers,15
1987-88,22,1,12,0,0,Can-Cup,5,United States,1
1996-97,31,0,0,0,0,AHL,2,St. John\'s Maple Leafs,0
1996-97,31,7,80,16,0,IHL,42,Detroit Vipers,23
1997-98,32,1,47,5,1,IHL,16,Detroit Vipers,6
