pim,team,assists,plus_minus,points,league,games_played,year,age,goals
10,Winnipeg Maroons,0,0,2,AHA,7,1926-27,22,2
21,Kenora Thistles,1,0,10,NOHA,18,1926-27,22,9
8,Winnipeg Maroons,0,0,2,AHA,26,1927-28,23,2
61,Vancouver Lions,4,0,12,PCHL,35,1928-29,24,8
58,Vancouver Lions,4,0,15,PCHL,32,1929-30,25,11
93,Vancouver Lions,1,0,9,PCHL,29,1930-31,26,8
0,Windsor Bulldogs,0,0,1,IHL,7,1933-34,29,1
14,Philadelphia Arrows,3,0,6,Can-Am,22,1934-35,30,3
10,Vancouver Lions,4,0,5,NWHL,12,1934-35,30,1
8,Springfield Indians,3,0,5,Can-Am,42,1935-36,31,2
